AtcoCode,CommonName,Latitude,Longitude,Easting,Northing
700000008435,Mullanary Road,54.40455242,-6.69836059,284578,351443
700000008436,Blackwatertown Road,54.40047907,-6.69387009,284878,350995
700000008437,Kilpatricks Corner,54.38548171,-6.74095538,281850,349270
700000008438,Tullsaran Old School,54.37876193,-6.73154222,282475,348533
700000008439,Allens Corner,54.37612592,-6.7175886,283387,348256
700000008440,Todds Corner,54.37487476,-6.69973053,284550,348138
700000008441,Kearneys House,54.36252973,-6.6880286,285336,346778
700000008442,Railway Bridge,54.35624289,-6.68244538,285712,346085
700000008443,Abbey Road,54.33392439,-6.82768367,276311,343434
700000008444,Doogary Road,54.31790582,-6.82583407,276461,341653
700000008445,Doogary Road,54.31774356,-6.82577722,276465,341635
700000008446,Cortynan Road,54.3337991,-6.82773336,276308,343420
700000008447,Derryhennett,54.25943479,-6.73929001,282209,335242
700000008448,Derryhennett,54.25932926,-6.73950807,282195,335230
700000008449,Lislea School,54.25313131,-6.76742235,280388,334508
700000008450,Lislea School,54.25347636,-6.7677803,280364,334546
700000008451,Drumhillery Church,54.26935615,-6.78595595,279149,336293
700000008452,Drumhillery Church,54.26931898,-6.78583425,279157,336289
700000008453,City of Armagh High School,54.35748859,-6.65367141,287580,346259
700000008454,St Patrick's Grammar School,54.35479709,-6.65885063,287249,345953
700000008455,Ulsterbus Garage,54.35611379,-6.65768487,287322,346101
700000008456,Saints & Scholars Integrated PS,54.35247157,-6.6285961,289221,345732
700000008457,Mullinure Lane,54.36422707,-6.65289715,287616,347010
700000008458,Legar Hill,54.35170535,-6.67419303,286258,345590
700000008459,Legar Hill,54.35158945,-6.67427366,286253,345577
700000008460,St Catherine's College,54.34722049,-6.66669432,286755,345100
700000008461,St Catherine's College,54.34713847,-6.66658932,286762,345091
700000008462,St Brigid's High School,54.34621487,-6.66431251,286912,344991
700000008463,St Brigid's High School,54.34611574,-6.66428497,286914,344980
700000008464,Mount St Catherine's Primary School,54.34776139,-6.66280138,287007,345165
700000008465,Mount St Catherine's Primary School,54.34797711,-6.66037992,287164,345192
700000008466,Orchard Leisure Centre,54.34438406,-6.64115197,288422,344816
700000008467,Folly Estate,54.34561973,-6.63918897,288547,344956
700000008468,Sandown Nursing Home,54.34709294,-6.63598771,288752,345124
700000008469,Orangefield,54.34562083,-6.63451405,288851,344962
700000008470,Jubilee Park,54.33964695,-6.63060675,289118,344302
700000008471,Ardmore,54.33856392,-6.62938197,289200,344183
700000008472,Ardmore Crescent,54.33706234,-6.62769458,289313,344018
700000008473,Ardmore  Avenue,54.33658796,-6.62943233,289201,343963
700000008474,46-54 Markethill Road,54.3291529,-6.62110214,289759,343146
700000008475,St Patrick's Park,54.34458113,-6.67094704,286484,344801
700000008476,St Patrick's Park,54.34447963,-6.67070428,286500,344790
700000008477,Mullacreevie Estate,54.3458306,-6.67427449,286265,344936
700000008478,Umgola Row,54.34100094,-6.66972483,286571,344404
700000008479,Hamiltonsbawn Primary School,54.34416671,-6.54320469,294792,344919
700000008480,Magherydogherty Road,54.32987504,-6.50158989,297532,343385
700000008481,Mullabrack Church,54.31950464,-6.52840053,295812,342194
700000008482,Drumadd,54.34891692,-6.63918768,288540,345323
700000008483,Barrack Hill,54.34735055,-6.64529858,288146,345141
700000008484,Royal School,54.35171916,-6.64870769,287915,345623
700000008485,Moyard Xrds,54.41234878,-6.73025912,282491,352273
700000008486,Head Of The Road,54.40618752,-6.75023896,281206,351564
700000008487,Carrickaness,54.40093691,-6.75681972,280789,350972
700000008488,McCartans Shop,54.39709621,-6.75899905,280655,350542
700000008489,2-8 Artasooly Place,54.39194864,-6.74338992,281679,349987
700000008490,McCartans Shop,54.3970625,-6.75921563,280641,350538
700000008491,Donnelly's Hill,54.40133064,-6.77159038,279829,350999
700000008492,Benburb Road Junction,54.42165876,-6.79091799,278535,353240
700000008493,Eglish Chapel,54.45190616,-6.79526872,278195,356602
700000008494,Benburb Road Junction,54.42167934,-6.79117929,278518,353242
700000008495,Im Mushrooms,54.4075059,-6.77899839,279336,351678
700000008496,Heritage Centre,54.40775309,-6.76531505,280224,351721
700000008497,Milltown,54.40388092,-6.76355264,280346,351292
700000008498,McCartans Shop,54.39736188,-6.75949914,280622,350571
700000008499,Carrickness Cottages,54.40113688,-6.75704465,280774,350994
700000008500,Head Of The Road,54.4063174,-6.75063542,281180,351578
700000008501,Maydown Road,54.41308995,-6.73926235,281905,352345
700000008503,Main Street,54.41198619,-6.74628897,281451,352214
700000008504,Mullan's House,54.41887199,-6.78180321,279132,352940
700000008505,Mullan's House,54.41890993,-6.78200235,279119,352944
700000008506,Cathedral Road,54.35109251,-6.65695651,287380,345543
700000008507,Convent Road,54.35148934,-6.66275723,287002,345580
700000008508,Convent Road,54.35170765,-6.66381137,286933,345603
700000008510,College Street,54.34972249,-6.65414062,287566,345394
700000008511,Glarryford Cross,54.95525172,-6.33725877,306574,413233
700000008512,Dunloy Crossroads,55.02319858,-6.38346879,303439,420727
700000008513,Galdanagh Road End,55.03653177,-6.40949214,301741,422173
700000008514,Galdanagh Crossroads,55.01995836,-6.42270382,300938,420309
700000008515,Dunloy,55.01149522,-6.41160888,301669,419383
700000008517,Heatherton Crossroads,54.989442,-6.38309183,303550,416970
700000008518,Bellaghy Crossroads,54.97630173,-6.3725307,304260,415523
700000008519,Millars Corner,54.95766279,-6.39228335,303043,413419
700000008520,Mission Hall,54.9431924,-6.37624073,304108,411832
700000008521,Dunminning Crossroads,54.93457046,-6.3630296,304977,410892
700000008522,Campbell Town,54.9249671,-6.36438674,304915,409821
700000008523,Craigs Church,54.90901763,-6.37016357,304586,408037
700000008524,Hillmount Gates,54.90004833,-6.36522559,304926,407046
700000008525,O'NeillsCorner,54.89429051,-6.36195178,305151,406410
700000008526,Cullybackey Bridge,54.88885107,-6.35698277,305484,405812
700000008527,Cullybackey College,54.88769488,-6.35121684,305857,405692
700000008528,Station Road,54.88693509,-6.34819338,306053,405612
700000008529,Sand Road Junction,54.87796828,-6.32386475,307638,404651
700000008530,Carniny Crossroads,54.87473678,-6.31432399,308259,404306
700000008531,Old Cullybckey Road  End,54.86990944,-6.29224934,309689,403803
700000008532,Careys Lane,54.98561978,-6.19202547,315790,416844
700000008533,Gortnageeragh Road,54.99300238,-6.18283373,316357,417681
700000008534,Cargan,54.99604502,-6.17963332,316553,418025
700000008535,The Quarry,55.00208845,-6.16033876,317770,418730
700000008536,Parkmore Station,55.01299102,-6.14705128,318588,419966
700000008538,Gualtsrd End,55.0391711,-6.12597513,319858,422916
700000008539,Mccaulys Pillars,55.06527016,-6.10684722,321002,425854
700000008540,Murroo Bridge,55.07491628,-6.09975269,321426,426940
700000008541,Mooneys Crossroads,55.08406401,-6.07642174,322888,427999
700000008543,Gortaclee Road End,55.07579885,-6.05550742,324249,427116
700000008544,Red Bay,55.076334,-6.05582595,324227,427175
700000008545,1-9 Glenariff Road,55.0802159,-6.06263768,323780,427595
700000008546,Ballyvad Road End,55.06840699,-6.0839675,322454,426243
700000008547,Gaults Road End,55.03921375,-6.12641117,319830,422920
700000008551,The Quarry,55.00173899,-6.16277728,317615,418687
700000008552,Cargan,54.99576647,-6.17963031,316554,417994
700000008553,Gortnageeragh Road,54.99302488,-6.18253582,316376,417684
700000008554,Careys Lane,54.98549432,-6.19204674,315789,416830
700000008555,Killygore Road,54.95307611,-6.23580609,313079,413150
700000008556,Quarry Town Road End,54.90923841,-6.23299948,313382,408275
700000008557,Pillar Brae  Road End,54.90762888,-6.23723318,313115,408089
700000008558,Ross's Factory,54.80997479,-6.26046504,311895,397182
700000008559,Carsons Cross,54.82022337,-6.26218716,311756,398320
700000008560,Toll Bar,54.82758518,-6.26496767,311557,399135
700000008561,Cromkill Orange Hall,54.82269774,-6.2630767,311692,398594
700000008562,Ballylesson Road,54.83117545,-6.26661897,311441,399532
700000008563,Ross Park,54.83891114,-6.27168873,311094,400385
700000008564,Ballee Park & Ride,54.84446428,-6.27428472,310912,400999
700000008565,Antrim Road,54.84943174,-6.27486672,310861,401551
700000008566,Lettercreeve,54.85129694,-6.27525423,310831,401758
700000008567,217-225 Queen Street,54.85639326,-6.27668742,310725,402323
700000008568,Cambridge House Grammar School,54.85755657,-6.29289601,309681,402427
700000008569,Carnageragh Sheddings,54.93174127,-5.98624749,329134,411207
700000008570,Lime Kilns,54.96587788,-5.96334896,330491,415049
700000008571,Jenny Craigs,54.9520984,-6.01565413,327185,413419
700000008572,O'Rourkes Fort,54.81165967,-6.37151928,304751,397198
700000008573,Doctorstown,54.81853463,-6.35901425,305537,397982
700000008574,Ballymontenagh Road,54.82265002,-6.35111435,306034,398452
700000008575,Straid OHall,54.83489559,-6.3314246,307267,399845
700000008576,Cennick Road,54.85296814,-6.32532212,307611,401866
700000008577,Galgorm Road,54.85856532,-6.31948378,307971,402498
700000008578,Dans Road,54.85836048,-6.29896677,309289,402507
700000008579,Dans Road,54.85828822,-6.29893867,309291,402499
700000008580,Galgorm Community Centre,54.85805335,-6.3220902,307805,402437
700000008581,Gracehill Village,54.85520912,-6.32821907,307419,402111
700000008582,Straid OHall,54.83528083,-6.33134645,307271,399888
700000008583,Ballymontenagh Road,54.82251808,-6.351322,306021,398437
700000008584,Doctorstown,54.8190247,-6.35871433,305555,398037
700000008585,O'Rourkes Fort,54.81147675,-6.37194662,304724,397177
700000008586,Duffins Cross,54.81433375,-6.40579063,302541,397445
700000008587,Largy Road,54.82007432,-6.41469717,301954,398071
700000008588,Marshalls Cross,54.82562699,-6.42717684,301138,398671
700000008589,Killygarn Corner,54.83178204,-6.44189325,300177,399335
700000008590,Largy Corner,54.82251481,-6.43383264,300718,398315
700000008591,Newferry Corner,54.81817518,-6.45130043,299606,397807
700000008592,Ballyscullion Crossroads,54.80103516,-6.45491063,299416,395894
700000008593,Ballyscullion Crossroads,54.80104857,-6.45455245,299439,395896
700000008594,Newferry Corner,54.81776103,-6.45263865,299521,397759
700000008595,Largy Corner,54.8222654,-6.43399789,300708,398287
700000008596,Killygarn Corner,54.83177905,-6.44236025,300147,399334
700000008597,4-12 Cullybackey Road,54.87347513,-6.47225267,298125,403933
700000008598,Mountstafford Road End,54.88158911,-6.47453224,297959,404833
700000008599,Lisrodden Road,54.89050508,-6.47414853,297962,405826
700000008600,Aughnacleagh,54.90942022,-6.47450893,297893,407931
700000008601,McNeillstown Road,54.91363185,-6.44461151,299800,408442
700000008602,Lisnahunshin Crossroads,54.90357563,-6.43385214,300515,407338
700000008603,Killyless Cross,54.88800146,-6.40924094,302133,405640
700000008604,Boyds Crossroads,54.9020546,-6.38154491,303874,407245
700000008605,Aghandore Road,54.87840322,-6.18233894,316720,404926
700000008606,Lisnamurrican Road,54.87610424,-6.17940424,316915,404675
700000008607,Roughan Road,54.88005039,-6.16046558,318119,405146
700000008608,Ballygelly Road,54.88443329,-6.14384059,319173,405662
700000008609,Rocovan Road End,54.89020211,-6.13218191,319904,406324
700000008610,RocavanCorner,54.89123384,-6.1320874,319907,406439
700000008611,Pattersons Farm,54.89288165,-6.12474755,320373,406635
700000008612,Carnstroan Road,54.89367116,-6.12118811,320599,406729
700000008613,Buckna Presbyterian New Cemetery,54.89968207,-6.11599742,320914,407407
700000008614,Buckna UpperBurnside Road,54.9005291,-6.08114513,323147,407562
700000008615,Parks Lane,54.90092436,-6.06866964,323946,407628
700000008616,Kyles Farm,54.90036518,-6.0293779,326468,407636
700000008617,Carnlbaagh Xrds,54.90482734,-6.02360836,326824.05,408143.09
700000008618,Lisles Hill,54.9223743,-6.00608932,327892,410128
700000008619,Deerpark Creamery,54.9173722,-5.98986634,328948,409601
700000008620,Aughagash Sch,54.91039451,-5.99060403,328923,408823
700000008621,Drumcrow Road,54.8998719,-6.00247785,328195,407630
700000008622,Thompsons Lane,54.89436724,-6.01690428,327287,406991
700000008623,Shillnavogy Road,54.87428955,-6.05370926,324988,404690
700000008624,Islandbridge,54.88550518,-6.06177111,324436,405924
700000008625,Lower Buckna In,54.89942997,-6.11596243,320917,407379
700000008626,Rocovan Road,54.89049585,-6.13142018,319952,406358
700000008627,Ballygelly Road End,54.88425795,-6.14353698,319193,405643
700000008628,Roughan Road,54.88003126,-6.16038854,318124,405144
700000008629,Lisnamurrican Crossroads,54.87584726,-6.18024159,316862,404645
700000008630,Aghandore Road End,54.87838491,-6.18291627,316683,404923
700000008631,Carniny Crossroads,54.88019366,-6.29976105,309179,404936
700000008632,Ballymoney Line,54.9130817,-6.31768054,307941,408569
700000008633,Loughmagarry Road,54.93611522,-6.32867104,307175,411116
700000008634,Glarryford Crossroads,54.95512939,-6.33882488,306474,413217
700000008635,White Mark,54.97939018,-6.34641418,305924,415906
700000008637,Michaels Lane,55.00473085,-6.33504039,306585,418744
700000008638,Mounthamilton Road End,55.01708137,-6.33357483,306646,420121
700000008639,The Hollows,55.01866886,-6.33272721,306696,420299
700000008640,Ballyweaney Church,55.03134727,-6.32766509,306986,421718
700000008641,Loughguile COI,55.05686462,-6.32336179,307193,424565
700000008642,Caseys Shop,55.05820465,-6.31890793,307474,424721
700000008643,Loughguile Chapel,55.06096192,-6.30589525,308298,425048
700000008644,Mulhollands Bungalow,55.05322937,-6.30542372,308349,424188
700000008645,Ben Vista,55.04207584,-6.301217,308648,422953
700000008646,RockendCorkey,55.02995338,-6.29455128,309107,421614
700000008647,Mcaleeses Farm,55.02277874,-6.29351118,309193,420817
700000008648,Brandy Crossroads,55.00713085,-6.29236255,309309,419077
700000008649,Stewarts House,55.00193513,-6.27621985,310356,418524
700000008650,Omerbane Crossroads,54.99647648,-6.26509322,311083,417934
700000008651,Marks Lane,54.98610696,-6.24615265,312324,416810
700000008652,Tulykitt Road End,54.98199136,-6.24297354,312539,416357
700000008653,Cream House,54.9743402,-6.24505694,312427,415502
700000008654,Dunbought Road,54.95127215,-6.26401312,311277,412904
700000008655,McGregors Corner,54.94324892,-6.25206124,312065,412030
700000008656,Killdowney Road,54.95452027,-6.34356433,306172,413142
700000008657,Killdowney Hill,54.94531337,-6.33643613,306653,412128
700000008658,Maine View,54.92077442,-6.34864768,305935,409378
700000008659,Tullygrawley Crossroads,54.91778788,-6.34505813,306173,409051
700000008660,Knowles Xrds,54.89979027,-6.32582673,307454,407077
700000008661,Tullygrawley Crossroads,54.91732592,-6.34478077,306192,409000
700000008662,Millars Xrds,54.90797412,-6.35009173,305876,407951
700000008663,Level Crossing,54.90183567,-6.35255654,305734,407264
700000008664,The Mile Siign,54.89587981,-6.35457669,305620,406598
700000008665,Craigs Church,54.90931665,-6.37035419,304573,408070
700000008666,Campbell Town,54.92498674,-6.36451073,304907,409823
700000008667,Dunminning Crossroads,54.93456652,-6.36340422,304953,410891
700000008668,Station View,54.9534357,-6.35698662,305315,413001
700000008669,HyndmansCorner,54.95782912,-6.36100684,305046,413484
700000008670,Bellaghy Crossroads,54.97563604,-6.37246391,304266,415449
700000008671,Heatherton Crossroads,54.98950776,-6.38330792,303536,416977
700000008672,Anticur Road End,55.00595769,-6.40446595,302140,418777
700000008673,Dunloy,55.01136115,-6.41166107,301666,419368
700000008674,Dunloy Shop,55.01120361,-6.41129213,301690,419351
700000008675,Anticur Road End,55.00597421,-6.40435589,302147,418779
700000008676,Dunloy Quarry,55.00335192,-6.40100595,302368,418492
700000008677,Heatherton Crossroads,54.98894006,-6.38250269,303589,416915
700000008678,Bellaghy Crossroads,54.97600021,-6.37215243,304285,415490
700000008679,Glarryford Crossroads,54.95532545,-6.33805187,306523,413240
700000008680,Tullyreagh Road End,54.94305071,-6.33063054,307031,411885
700000008681,Loughmagarry Road,54.93586508,-6.3281197,307211,411089
700000008682,Fenagh Crossroads,54.90990233,-6.31580165,308070,408218
700000008683,Four Winds,54.88739435,-6.30651751,308726,405727
700000008684,Carniny Crossroads,54.87948878,-6.29882468,309241,404859
700000008685,Rathlin Drive Ballymoney Road,54.87686499,-6.29494664,309497,404573
700000008686,Ballymoney Road,54.87604819,-6.29244157,309660,404486
700000008687,Circular Road,54.87370222,-6.28598191,310081,404235
